Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,HomePPG,AwayPPG,HomeFormPoints,AwayFormPoints,HomeFormGoals,AwayFormGoals
E0,2019-02-09,Liverpool,Bournemouth,3,0,H,2,0,H,A Taylor,20,12,9,2,14,6,8,5,2,2,0,0,2.6666666666666665,0.75,32,9,32,12
E0,2019-02-09,Watford,Everton,1,0,H,0,0,D,L Probert,7,9,2,4,21,10,8,2,2,0,0,1,1.4166666666666667,1.0,17,12,16,15
E0,2019-02-09,Brighton,Burnley,1,3,A,0,1,A,S Attwell,16,9,6,5,8,7,9,3,1,1,0,0,1.5833333333333333,0.7692307692307693,19,10,15,11
E0,2019-02-10,Man City,Chelsea,6,0,H,4,0,H,M Dean,15,12,9,4,9,13,2,2,1,2,0,0,2.769230769230769,1.8333333333333333,36,22,43,19
E0,2019-02-10,Tottenham,Leicester,3,1,H,1,0,H,M Oliver,12,20,5,9,11,4,2,9,3,1,0,0,2.0,1.3846153846153846,24,18,21,17
E0,2019-02-11,Wolves,Newcastle,1,1,D,0,0,D,G Scott,22,9,6,3,7,9,13,1,1,3,0,0,1.5384615384615383,0.9166666666666666,20,11,19,9
E0,2019-02-22,Cardiff,Watford,1,5,A,0,1,A,S Hooper,15,12,6,7,10,11,3,3,1,2,0,0,1.3076923076923077,1.3076923076923077,17,17,15,17
E0,2019-02-22,West Ham,Fulham,3,1,H,2,1,H,L Mason,21,8,7,5,11,11,12,0,1,1,0,0,1.3846153846153846,0.1538461538461538,18,2,18,8
E0,2019-02-23,Burnley,Tottenham,2,1,H,0,0,D,M Dean,10,17,4,6,9,12,7,6,1,3,0,0,1.1666666666666667,2.5384615384615383,14,33,15,30
E0,2019-02-23,Bournemouth,Wolves,1,1,D,1,0,H,R East,10,10,3,2,10,15,9,8,4,5,0,0,1.8461538461538465,1.5,24,18,25,14
E0,2019-02-23,Newcastle,Huddersfield,2,0,H,0,0,D,K Friend,29,3,12,1,11,7,12,0,2,0,0,1,1.0,0.5,13,6,12,8
E0,2019-02-23,Leicester,Crystal Palace,1,4,A,0,1,A,A Taylor,27,7,5,5,7,14,8,3,2,1,0,0,1.1666666666666667,1.0769230769230769,14,14,13,18
E0,2019-02-24,Arsenal,Southampton,2,0,H,2,0,H,G Scott,12,10,4,4,7,14,6,4,0,0,0,0,2.4615384615384617,0.9230769230769232,32,12,28,13
E0,2019-02-24,Man United,Liverpool,0,0,D,0,0,D,M Oliver,6,7,3,1,15,17,3,7,1,3,0,0,2.083333333333333,2.3076923076923075,25,30,25,24
E0,2019-02-26,Huddersfield,Wolves,1,0,H,0,0,D,D Coote,15,7,3,0,10,10,3,5,2,2,0,0,0.3571428571428571,1.4615384615384617,5,19,6,15
E0,2019-02-26,Leicester,Brighton,2,1,H,1,0,H,L Probert,19,15,3,3,6,4,4,8,1,1,0,0,1.0769230769230769,0.6153846153846154,14,8,14,12
E0,2019-02-26,Cardiff,Everton,0,3,A,0,1,A,K Friend,6,12,0,4,12,12,3,4,3,1,0,0,1.2142857142857142,0.9230769230769232,17,12,16,15
E0,2019-02-26,Newcastle,Burnley,2,0,H,2,0,H,C Pawson,12,12,3,2,8,8,4,7,1,3,0,0,1.1428571428571428,0.9285714285714286,16,13,14,14
E0,2019-02-27,Arsenal,Bournemouth,5,1,H,2,1,H,C Kavanagh,16,13,6,5,11,9,9,4,2,2,0,0,2.5,0.6923076923076923,35,9,30,12
E0,2019-02-27,Chelsea,Tottenham,2,0,H,0,0,D,A Marriner,11,9,1,0,7,14,2,2,1,1,0,0,2.1538461538461537,2.357142857142857,28,33,26,31
E0,2019-02-27,Crystal Palace,Man United,1,3,A,0,1,A,M Atkinson,17,13,2,4,8,9,5,6,2,3,0,0,1.0,1.8571428571428568,13,26,9,27
E0,2019-02-27,Liverpool,Watford,5,0,H,2,0,H,G Scott,19,5,10,3,5,7,6,4,0,2,0,0,2.6923076923076925,1.4285714285714286,35,20,35,22
E0,2019-02-27,Man City,West Ham,1,0,H,0,0,D,S Attwell,20,2,7,1,2,6,12,2,0,2,0,0,2.7857142857142856,1.1538461538461535,39,15,49,14
E0,2019-02-27,Southampton,Fulham,2,0,H,2,0,H,A Taylor,14,14,4,4,15,13,7,4,0,1,0,0,0.9230769230769232,0.1428571428571428,12,2,15,9
E0,2019-03-02,Bournemouth,Man City,0,1,A,0,0,D,K Friend,0,23,0,7,7,7,0,14,1,2,0,0,1.7857142857142858,2.0,25,26,26,25
E0,2019-03-02,Brighton,Huddersfield,1,0,H,0,0,D,M Dean,13,6,4,4,11,6,6,3,2,2,0,0,1.4615384615384617,0.4615384615384615,19,6,16,8
E0,2019-03-02,Burnley,Crystal Palace,1,3,A,0,1,A,L Probert,18,10,4,4,9,9,8,5,1,2,0,0,1.3076923076923077,1.2142857142857142,17,17,17,22
E0,2019-03-02,Man United,Southampton,3,2,H,0,1,A,S Attwell,16,6,6,3,7,10,9,7,2,1,0,0,2.0,0.8571428571428571,26,12,25,13
E0,2019-03-02,Tottenham,Arsenal,1,1,D,0,1,A,A Taylor,10,9,3,4,15,14,3,4,3,2,0,1,2.076923076923077,1.3846153846153846,27,18,24,25
E0,2019-03-02,West Ham,Newcastle,2,0,H,2,0,H,C Kavanagh,10,17,4,2,8,14,1,6,3,4,0,0,1.5,0.9230769230769232,21,12,21,10
E0,2019-03-02,Wolves,Cardiff,2,0,H,2,0,H,A Marriner,13,12,6,4,11,6,7,8,1,2,0,0,1.5,0.6153846153846154,21,8,20,9
E0,2019-03-03,Fulham,Chelsea,1,2,A,1,2,A,G Scott,12,20,5,7,11,10,5,4,2,1,0,0,1.1538461538461535,1.6923076923076923,15,22,17,19
E0,2019-03-03,Watford,Leicester,2,1,H,1,0,H,J Moss,6,14,5,2,15,12,1,5,5,1,0,0,1.5384615384615383,1.2857142857142858,20,18,17,18
E0,2019-03-03,Everton,Liverpool,0,0,D,0,0,D,M Atkinson,7,10,3,3,12,10,3,7,1,2,0,0,1.5,2.2142857142857144,21,31,21,24
E0,2019-03-09,Newcastle,Everton,3,2,H,0,2,A,L Mason,19,7,7,3,13,10,8,2,3,1,0,0,1.2666666666666666,1.0714285714285714,19,15,16,18
E0,2019-03-09,Southampton,Tottenham,2,1,H,0,1,A,K Friend,12,16,4,5,16,9,1,10,4,2,0,0,1.0714285714285714,2.2,15,33,17,31
E0,2019-03-09,Cardiff,West Ham,2,0,H,1,0,H,G Scott,16,9,7,2,7,12,7,5,2,1,0,0,1.1333333333333333,1.0714285714285714,17,15,16,14
E0,2019-03-09,Crystal Palace,Brighton,1,2,A,0,1,A,C Pawson,15,4,3,3,8,18,8,0,1,5,0,0,0.9285714285714286,0.5714285714285714,13,8,10,13
E0,2019-03-09,Huddersfield,Bournemouth,0,2,A,0,1,A,A Taylor,8,8,1,5,14,9,6,5,3,1,0,0,0.5333333333333333,0.6428571428571429,8,9,7,13
E0,2019-03-09,Leicester,Fulham,3,1,H,1,0,H,D Coote,18,6,8,3,9,13,6,5,0,2,0,0,1.2142857142857142,0.1333333333333333,17,2,16,9
E0,2019-03-09,Man City,Watford,3,1,H,0,0,D,P Tierney,19,2,9,1,11,7,9,1,1,1,0,0,2.8,1.3333333333333333,42,20,50,22
E0,2019-03-10,Liverpool,Burnley,4,2,H,2,1,H,A Marriner,23,3,5,2,4,7,7,3,2,0,0,0,2.7142857142857144,0.8666666666666667,38,13,40,14
E0,2019-03-10,Arsenal,Man United,2,0,H,1,0,H,J Moss,14,14,3,4,12,18,5,2,2,2,0,0,2.533333333333333,1.9333333333333331,38,29,35,30
E0,2019-03-10,Chelsea,Wolves,1,1,D,0,0,D,M Oliver,22,2,6,1,8,14,13,0,1,4,0,0,2.2142857142857144,1.3571428571428572,31,19,28,15
E0,2019-03-16,Bournemouth,Newcastle,2,2,D,0,1,A,M Dean,10,12,3,4,9,12,6,6,3,2,0,0,1.6666666666666667,0.8571428571428571,25,12,26,10
E0,2019-03-16,Burnley,Leicester,1,2,A,1,1,D,M Oliver,13,9,2,4,9,10,9,3,1,1,0,1,1.2142857142857142,1.2,17,18,18,19
E0,2019-03-16,West Ham,Huddersfield,4,3,H,1,2,A,J Moss,16,15,5,5,7,15,5,8,0,2,0,0,1.6,0.4285714285714285,24,6,23,8
E0,2019-03-17,Everton,Chelsea,2,0,H,0,0,D,A Taylor,15,16,8,5,17,9,3,4,1,2,0,0,1.4666666666666666,1.7857142857142858,22,25,21,21
E0,2019-03-17,Fulham,Liverpool,1,2,A,0,1,A,C Pawson,7,16,2,6,11,7,1,10,2,1,0,0,1.0714285714285714,2.1333333333333333,15,32,18,24
E0,2019-03-30,Brighton,Southampton,0,1,A,0,0,D,M Oliver,14,8,1,2,8,10,6,5,1,2,0,0,1.5714285714285714,0.8,22,12,17,15
E0,2019-03-30,Crystal Palace,Huddersfield,2,0,H,0,0,D,L Probert,19,15,5,5,10,7,5,5,0,0,0,0,0.8666666666666667,0.4,13,6,11,11
E0,2019-03-30,Leicester,Bournemouth,2,0,H,1,0,H,L Mason,18,8,4,2,6,12,6,1,0,2,0,0,1.3333333333333333,0.8,20,12,19,15
E0,2019-03-30,Burnley,Wolves,2,0,H,1,0,H,C Kavanagh,5,8,1,1,12,10,1,5,1,1,0,0,1.1333333333333333,1.3333333333333333,17,20,19,16
E0,2019-03-30,West Ham,Everton,0,2,A,0,2,A,P Tierney,3,17,1,9,7,14,4,9,1,1,0,0,1.6875,1.0,27,15,27,20
E0,2019-03-30,Man United,Watford,2,1,H,1,0,H,S Attwell,8,20,5,8,14,9,3,5,1,2,0,0,2.071428571428572,1.25,29,20,28,23
E0,2019-03-30,Fulham,Man City,0,2,A,0,2,A,K Friend,5,24,0,7,4,12,0,11,2,0,0,0,1.0,2.071428571428572,15,29,19,26
E0,2019-03-31,Cardiff,Chelsea,1,2,A,0,0,D,C Pawson,8,21,3,3,8,14,2,7,2,3,0,0,1.25,1.6666666666666667,20,25,18,21
E0,2019-03-31,Liverpool,Tottenham,2,1,H,1,0,H,M Atkinson,14,11,3,2,5,8,10,3,0,1,0,0,2.7333333333333334,2.0625,41,33,44,32
E0,2019-04-01,Arsenal,Newcastle,2,0,H,1,0,H,A Taylor,7,3,4,1,11,10,6,2,2,0,0,0,2.5625,0.8666666666666667,41,13,37,12
E0,2019-04-02,Watford,Fulham,4,1,H,1,1,D,R East,15,17,7,7,12,5,6,4,3,2,0,0,1.6428571428571428,0.125,23,2,19,10
E0,2019-04-02,Wolves,Man United,2,1,H,1,1,D,M Dean,9,18,2,4,5,11,3,5,1,2,0,1,1.6,1.8125,24,29,22,30
E0,2019-04-03,Chelsea,Brighton,3,0,H,1,0,H,G Scott,17,3,4,1,5,9,7,1,0,0,0,0,2.1333333333333333,0.7333333333333333,32,11,29,15
E0,2019-04-03,Man City,Cardiff,2,0,H,2,0,H,J Moss,27,4,11,1,3,17,7,4,0,3,0,0,2.8125,0.5714285714285714,45,8,53,9
E0,2019-04-03,Tottenham,Crystal Palace,2,0,H,0,0,D,A Marriner,26,5,10,1,8,5,8,2,1,0,0,0,2.0,1.3333333333333333,28,20,25,25
E0,2019-04-05,Southampton,Liverpool,1,3,A,1,1,D,P Tierney,11,17,1,5,8,7,7,5,2,4,0,0,1.2,2.1875,18,35,19,26
E0,2019-04-06,Newcastle,Crystal Palace,0,1,A,0,0,D,S Attwell,18,3,5,1,12,13,9,4,1,2,0,0,1.375,1.25,22,20,19,25
E0,2019-04-06,Bournemouth,Burnley,1,3,A,1,2,A,M Atkinson,10,11,2,3,12,16,3,6,2,3,0,0,1.625,0.8125,26,13,28,16
E0,2019-04-06,Huddersfield,Leicester,1,4,A,0,1,A,D Coote,10,18,4,9,13,11,8,5,3,0,0,0,0.5,1.3125,8,21,7,21
E0,2019-04-07,Everton,Arsenal,1,0,H,1,0,H,K Friend,23,7,6,2,8,9,9,6,1,4,0,0,1.5625,1.3571428571428572,25,19,23,26
E0,2019-04-08,Chelsea,West Ham,2,0,H,1,0,H,C Kavanagh,16,9,7,2,8,7,7,4,2,1,0,0,2.1875,1.0,35,15,32,14
E0,2019-04-12,Leicester,Newcastle,0,1,A,0,1,A,C Kavanagh,12,11,5,5,6,10,2,3,2,3,0,0,1.4375,0.8125,23,13,21,12
E0,2019-04-13,Brighton,Bournemouth,0,5,A,0,1,A,K Friend,8,14,1,7,10,6,4,1,2,4,1,0,1.4666666666666666,0.75,22,12,17,15
E0,2019-04-13,Burnley,Cardiff,2,0,H,1,0,H,M Dean,14,14,7,2,7,10,8,4,2,3,0,0,1.25,0.5333333333333333,20,8,21,9
E0,2019-04-13,Fulham,Everton,2,0,H,0,0,D,L Probert,12,8,5,1,8,10,7,3,2,1,0,0,0.9375,1.125,15,18,19,22
E0,2019-04-13,Man United,West Ham,2,1,H,1,0,H,G Scott,14,18,4,4,14,5,3,11,1,1,0,0,2.1333333333333333,0.9375,32,15,30,14
E0,2019-04-13,Southampton,Wolves,3,1,H,2,1,H,J Moss,13,17,6,2,13,8,4,9,1,3,0,0,1.125,1.25,18,20,20,16
E0,2019-04-13,Tottenham,Huddersfield,4,0,H,2,0,H,L Mason,22,7,5,1,10,12,4,2,2,2,0,0,2.066666666666667,0.375,31,6,27,11
E0,2019-04-14,Crystal Palace,Man City,1,3,A,0,1,A,M Atkinson,7,20,3,6,5,11,2,9,0,0,0,0,1.0,2.1333333333333333,16,32,13,28
E0,2019-04-14,Liverpool,Chelsea,2,0,H,0,0,D,M Oliver,15,6,7,3,5,9,9,2,0,1,0,0,2.75,1.75,44,28,46,23
E0,2019-04-15,Watford,Arsenal,0,1,A,0,1,A,C Pawson,11,19,3,6,12,8,6,4,2,0,1,0,1.7333333333333334,1.2666666666666666,26,19,23,26
E0,2019-04-16,Brighton,Cardiff,0,2,A,0,1,A,A Marriner,14,10,2,3,11,13,5,4,0,1,0,0,1.375,0.5,22,8,17,9
E0,2019-04-20,Bournemouth,Fulham,0,1,A,0,0,D,D Coote,15,17,5,5,11,18,3,7,1,3,0,0,1.5294117647058822,0.1176470588235294,26,2,29,11
E0,2019-04-20,Huddersfield,Watford,1,2,A,0,1,A,R East,13,11,3,6,15,9,2,2,2,2,0,0,0.4705882352941176,1.1764705882352942,8,20,8,24
E0,2019-04-20,Man City,Tottenham,1,0,H,1,0,H,M Oliver,15,10,4,4,11,11,4,4,1,2,0,0,2.823529411764706,1.9411764705882355,48,33,55,33
E0,2019-04-20,Newcastle,Southampton,3,1,H,2,0,H,A Taylor,15,15,6,3,5,11,4,11,0,2,0,0,1.2941176470588236,0.9375,22,15,19,16
E0,2019-04-20,West Ham,Leicester,2,2,D,1,0,H,L Probert,11,11,3,5,8,9,6,8,2,0,0,0,1.588235294117647,1.411764705882353,27,24,27,25
E0,2019-04-20,Wolves,Brighton,0,0,D,0,0,D,C Pawson,22,5,5,0,0,8,14,1,0,1,0,0,1.6875,0.6875,27,11,24,15
E0,2019-04-21,Arsenal,Crystal Palace,2,3,A,0,1,A,J Moss,12,16,5,7,15,12,8,3,4,1,0,0,2.588235294117647,1.3529411764705883,44,23,39,26
E0,2019-04-21,Cardiff,Liverpool,0,2,A,0,0,D,M Atkinson,7,17,2,6,6,5,5,10,1,1,0,0,1.1764705882352942,2.235294117647059,20,38,19,29
E0,2019-04-21,Everton,Man United,4,0,H,2,0,H,P Tierney,15,7,8,1,11,7,10,2,1,1,0,0,1.6470588235294117,1.7058823529411764,28,29,24,31
E0,2019-04-22,Chelsea,Burnley,2,2,D,2,2,D,K Friend,22,6,9,3,9,4,10,1,2,1,0,0,2.235294117647059,0.9411764705882352,38,16,34,19
E0,2019-04-23,Tottenham,Brighton,1,0,H,0,0,D,C Kavanagh,29,6,5,1,7,13,6,3,1,2,0,0,2.125,0.7058823529411765,34,12,31,15
E0,2019-04-23,Watford,Southampton,1,1,D,0,1,A,M Dean,15,8,4,4,10,14,3,4,5,2,0,0,1.625,0.8823529411764706,26,15,23,17
E0,2019-04-24,Man United,Man City,0,2,A,0,0,D,A Marriner,12,8,1,5,10,10,1,1,2,2,0,0,2.1875,2.1875,35,35,32,31
E0,2019-04-24,Wolves,Arsenal,3,1,H,3,0,H,S Attwell,11,11,3,1,12,9,5,5,2,3,0,0,1.6470588235294117,1.375,28,22,24,27
E0,2019-04-26,Liverpool,Huddersfield,5,0,H,3,0,H,K Friend,21,5,7,1,5,14,4,4,0,0,0,0,2.764705882352941,0.3529411764705882,47,6,48,11
E0,2019-04-27,Brighton,Newcastle,1,1,D,0,1,A,M Dean,9,9,2,1,7,10,7,4,2,3,0,0,1.2941176470588236,0.9411764705882352,22,16,17,13
E0,2019-04-27,Crystal Palace,Everton,0,0,D,0,0,D,L Mason,8,22,0,3,9,15,5,10,2,0,0,0,0.9411764705882352,1.0588235294117647,16,18,14,22
E0,2019-04-27,Fulham,Cardiff,1,0,H,0,0,D,C Kavanagh,8,13,2,8,10,8,10,3,0,0,0,0,1.0588235294117647,0.6470588235294118,18,11,21,11
E0,2019-04-27,Southampton,Bournemouth,3,3,D,1,2,A,G Scott,22,9,7,5,8,9,9,3,2,1,0,0,1.2352941176470589,0.8823529411764706,21,15,23,20
E0,2019-04-27,Tottenham,West Ham,0,1,A,0,0,D,A Taylor,14,16,4,7,3,8,2,7,0,2,0,0,2.176470588235294,0.8823529411764706,37,15,32,15
E0,2019-04-27,Watford,Wolves,1,2,A,0,1,A,S Hooper,10,11,1,4,10,11,4,5,3,2,0,0,1.588235294117647,1.1764705882352942,27,20,24,17
E0,2019-04-28,Burnley,Man City,0,1,A,0,0,D,P Tierney,2,25,0,7,5,7,0,6,1,1,0,0,1.3529411764705883,2.235294117647059,23,38,23,33
E0,2019-04-28,Leicester,Arsenal,3,0,H,0,0,D,M Oliver,24,6,12,1,13,13,8,6,3,1,0,1,1.3529411764705883,1.2941176470588236,23,22,21,28
E0,2019-04-28,Man United,Chelsea,1,1,D,1,1,D,M Atkinson,7,16,5,3,9,14,6,6,3,2,0,0,2.0588235294117645,1.6470588235294117,35,28,32,23
E0,2019-05-03,Everton,Burnley,2,0,H,2,0,H,C Kavanagh,20,5,6,1,8,9,8,1,0,2,0,0,1.7222222222222223,0.9444444444444444,31,17,28,21
E0,2019-05-04,West Ham,Southampton,3,0,H,1,0,H,S Attwell,17,11,6,1,2,11,2,7,1,1,0,0,1.5555555555555556,0.8888888888888888,28,16,29,18
E0,2019-05-04,Wolves,Fulham,1,0,H,0,0,D,J Moss,19,6,6,2,10,15,7,1,1,3,0,0,1.7222222222222223,0.2777777777777778,31,5,27,12
E0,2019-05-04,Bournemouth,Tottenham,1,0,H,0,0,D,C Pawson,20,11,6,5,11,12,10,6,1,5,0,2,1.4444444444444444,1.8333333333333333,26,33,29,33
E0,2019-05-04,Cardiff,Crystal Palace,2,3,A,1,2,A,M Oliver,18,21,8,7,14,11,10,5,0,0,0,0,1.1111111111111112,1.4444444444444444,20,26,19,29
E0,2019-05-04,Newcastle,Liverpool,2,3,A,1,2,A,A Marriner,14,11,7,4,10,4,2,3,1,1,0,0,1.3888888888888888,2.2777777777777777,25,41,22,31
E0,2019-05-05,Huddersfield,Man United,1,1,D,0,1,A,L Mason,7,23,3,7,10,10,3,7,1,1,0,0,0.4444444444444444,1.6111111111111112,8,29,9,31
E0,2019-05-05,Arsenal,Brighton,1,1,D,1,0,H,A Taylor,20,11,8,5,9,14,16,3,5,2,0,0,2.4444444444444446,0.6666666666666666,44,12,41,15
E0,2019-05-05,Chelsea,Watford,3,0,H,0,0,D,P Tierney,19,15,9,3,6,12,6,6,0,1,0,0,2.1666666666666665,1.2777777777777777,39,23,36,26
E0,2019-05-06,Man City,Leicester,1,0,H,0,0,D,M Dean,19,7,5,2,12,5,11,0,3,2,0,0,2.833333333333333,1.3888888888888888,51,25,56,27
